Ensembl_gene_ID	HGNC_symbol
YJL041W	NSP1
YJL065C	DLS1
YJR148W	BAT2
YJL123C	MTC1
YJL046W	AIM22
YJR123W	RPS5
YJR118C	ILM1
YJL071W	ARG2
YJR102C	VPS25
YJL004C	SYS1
YJL155C	FBP26
YJL154C	VPS35
YJR107W	LIH1
YJL035C	TAD2
YJR089W	BIR1
YJL042W	MHP1
YJL115W	ASF1
YJR003C	MRX12
YJL116C	NCA3
YJL053W	PEP8
YJL124C	LSM1
YJR104C	SOD1
YJL105W	SET4
YJR070C	LIA1
YJR097W	JJJ3
YJL126W	NIT2
YJL214W	HXT8
YJL166W	QCR8
YJL023C	PET130
YJL094C	KHA1
YJR054W	KCH1
YJR141W	IPA1
YJL191W	RPS14B
YJR135C	MCM22
YJL049W	CHM7
YJR155W	AAD10
YJL109C	UTP10
YJL013C	MAD3
YJL141C	YAK1
YJL178C	ATG27
YJR022W	LSM8
YJL062W	LAS21
YJL082W	IML2
YJL098W	SAP185
YJL196C	ELO1
YJL003W	COX16
YJL075C	APQ13
YJL205C	NCE101
YJR113C	RSM7
YJR111C	PXP2
YJR055W	HIT1
tY(GUA)J2	SUP4
YJL148W	RPA34
YJL097W	PHS1
YJL031C	BET4
YJR132W	NMD5
YJL092W	SRS2
YJL083W	TAX4
YJL102W	MEF2
YJR083C	ACF4
YJL128C	PBS2
YJR005C-A	LSO1
YJR042W	NUP85
YJL209W	CBP1
YJL087C	TRL1
YJR127C	RSF2
YJL210W	PEX2
YJR134C	SGM1
YJL076W	NET1
tT(CGU)K	TRT2
YKR004C	ECM9
YKR092C	SRP40
YKL002W	DID4
YKL173W	SNU114
YKL061W	BLI1
YKL139W	CTK1
YKL180W	RPL17A
YKL004W	AUR1
YKL143W	LTV1
YKL062W	MSN4
YKL172W	EBP2
YKR014C	YPT52
YKL149C	DBR1
YKR099W	BAS1
YKL110C	KTI12
YKL094W	YJU3
YKR094C	RPL40B
YKR058W	GLG1
YKR052C	MRS4
YKL157W	APE2
YKR062W	TFA2
YKR087C	OMA1
YKR038C	KAE1
YKR048C	NAP1
YKL096W-A	CWP2
YKL014C	URB1
YKR082W	NUP133
YKL126W	YPK1
YKR072C	SIS2
YKL074C	MUD2
YKL087C	CYT2
YKL018W	SWD2
YKL135C	APL2
YKL112W	ABF1
YKR085C	MRPL20
YKR102W	FLO10
YKL217W	JEN1
YKR044W	UIP5
YKR080W	MTD1
YKR068C	BET3
YKR027W	BCH2
YKL081W	TEF4
YKR022C	NTR2
YKL198C	PTK1
YKR007W	MEH1
YKR001C	VPS1
YKR025W	RPC37
YKL124W	SSH4
YKR095W	MLP1
YKL129C	MYO3
YKL100C	YPF1
YKL041W	VPS24
YKL221W	MCH2
YKR074W	AIM29
YKL138C	MRPL31
YKL024C	URA6
YKL086W	SRX1
YKL073W	LHS1
YKR006C	MRPL13
YKL034W	TUL1
YKL104C	GFA1
YKL191W	DPH2
YKR042W	UTH1
YKR013W	PRY2
YKR101W	SIR1
YKL039W	PTM1
YKL214C	YRA2
YKL155C	RSM22
YKL116C	PRR1
YKR089C	TGL4
YKR079C	TRZ1
YKL027W	TCD2
YKL035W	UGP1
YKL084W	HOT13
YKR066C	CCP1
YKL117W	SBA1
YKL140W	TGL1
YKL007W	CAP1
YKL051W	SFK1
YKL022C	CDC16
YKL021C	MAK11
YKL148C	SDH1
YKL038W	RGT1
YKL125W	RRN3
YKL048C	ELM1
YKR093W	PTR2
YKL201C	MNN4
YKL224C	PAU16
YKR103W	NFT1
YKR024C	DBP7
YKR056W	TRM2
YKL203C	TOR2
YKR054C	DYN1
YKR057W	RPS21A
YKL122C	SRP21
YKR100C	SKG1
YKR083C	DAD2
YKL189W	HYM1
YKL113C	RAD27
YKL213C	DOA1
YKL154W	SRP102
YKR063C	LAS1
YKL163W	PIR3
YKL174C	TPO5
YKL134C	OCT1
YKL005C	BYE1
YKL006W	RPL14A
YKL187C	FAT3
YKR035W-A	DID2
YKL182W	FAS1
YKL099C	UTP11
YKL179C	COY1
YKL047W	ANR2
YKL049C	CSE4
YKL220C	FRE2
YKL183W	LOT5
YKL181W	PRS1
YKL088W	CAB3
YKL209C	STE6
YKR019C	IRS4
YKL166C	TPK3
YKL016C	ATP7
YKR086W	PRP16
YKL141W	SDH3
YKL065C	YET1
YKL013C	ARC19
YKL040C	NFU1
YKR061W	KTR2
YKL096W	CWP1
YKR050W	TRK2
YKL170W	MRPL38
YKR046C	PET10
YKL210W	UBA1
YKR002W	PAP1
YKL015W	PUT3
YKL009W	MRT4
YKL108W	SLD2
YKR097W	PCK1
YKL206C	ADD66
YKL195W	MIA40
YKL130C	SHE2
YKL064W	MNR2
YKR026C	GCN3
YKL076C	PSY1
YKL188C	PXA2
YKL196C	YKT6
YKR105C	VBA5
YKL109W	HAP4
YKR071C	DRE2
YKL168C	KKQ8
YKR090W	PXL1
YKR036C	CAF4
YKR084C	HBS1
YKL216W	URA1
YKR055W	RHO4
YKL219W	COS9
YKL020C	SPT23
YKL178C	STE3
YKL067W	YNK1
YKL095W	YJU2
YKR031C	SPO14
YKR088C	TVP38
YKL151C	NNR2
YKL105C	SEG2
YKL150W	MCR1
YKL138C-A	HSK3
YKL082C	RRP14
YKR021W	ALY1
YKR059W	TIF1
YKR069W	MET1
YKR053C	YSR3
YKL218C	SRY1
YKL167C	MRP49
YKL142W	MRP8
YKL011C	CCE1
YKL160W	ELF1
YKL144C	RPC25
YKL055C	OAR1
YKR043C	SHB17
YKR039W	GAP1
YKL019W	RAM2
YKL184W	SPE1
YKR029C	SET3
YKL176C	LST4
YKL090W	CUE2
YKL010C	UFD4
YKL032C	IXR1
YKR098C	UBP11
YKL175W	ZRT3
YKL120W	OAC1
YKL092C	BUD2
YKL068W	NUP100
YKR009C	FOX2
YKR028W	SAP190
YKR076W	ECM4
YKR106W	GEX2
YKL197C	PEX1
YKL152C	GPM1
YKL093W	MBR1
YKL080W	VMA5
YKL185W	ASH1
YKR081C	RPF2
YKR035C	OPI8
YKL101W	HSL1
YKR008W	RSC4
YKL056C	TMA19
YKL156W	RPS27A
YKL192C	ACP1
YKR064W	OAF3
YKL017C	HCS1
YKL204W	EAP1
YKL190W	CNB1
YKL211C	TRP3
YKL127W	PGM1
YKR049C	FMP46
YKL052C	ASK1
YKL053C-A	MDM35
YKL121W	DGR2
YKL194C	MST1
YKR037C	SPC34
YKL059C	MPE1
YKL205W	LOS1
YKL137W	CMC1
YKL146W	AVT3
YKR003W	OSH6
YKL028W	TFA1
YKR010C	TOF2
YKL193C	SDS22
YKL212W	SAC1
YKL054C	DEF1
YKR096W	ESL2
YKL006C-A	SFT1
YKL164C	PIR1
YKL026C	GPX1
YKL044W	MMO1
YKL089W	MIF2
YKR077W	MSA2
YKR095W-A	PCC1
YKL079W	SMY1
YKL161C	KDX1
YKL159C	RCN1
YKR030W	GMH1
YKL037W	AIM26
YKL042W	SPC42
YKR020W	VPS51
YKL012W	PRP40
YKL106W	AAT1
YKR065C	PAM17
YKL043W	PHD1
YKL045W	PRI2
YKR060W	UTP30
YKL085W	MDH1
YKL165C	MCD4
YKL003C	MRP17
YKL072W	STB6
YKL186C	MTR2
YKL132C	RMA1
YKL078W	DHR2
YKL001C	MET14
YKL046C	DCW1
YKR017C	HEL1
YKL058W	TOA2
YKL208W	CBT1
YKR034W	DAL80
YKL060C	FBA1
YKR091W	SRL3
YKL171W	NNK1
YKL025C	PAN3
YKL215C	OXP1
YKL033W	TTI1
YKR067W	GPT2
YKL098W	MTC2
YKL114C	APN1
YKL145W	RPT1
YKL057C	NUP120
YKL128C	PMU1
YKL008C	LAC1
YKL029C	MAE1
YKL119C	VPH2
YEL041W	YEF1
YER011W	TIR1
YER056C-A	RPL34A
YEL054C	RPL12A
YER146W	LSM5
YER159C	BUR6
YER183C	FAU1
YEL059C-A	SOM1
YER172C	BRR2
YER092W	IES5
YEL032W	MCM3
YEL040W	UTR2
YEL059W	HHY1
YER105C	NUP157
YEL053C	MAK10
YEL046C	GLY1
YER013W	PRP22
YEL036C	ANP1
YER094C	PUP3
YER038C	KRE29
YEL034W	HYP2
YER144C	UBP5
YER069W	ARG5,6
YEL066W	HPA3
YER161C	SPT2
YER131W	RPS26B
YER027C	GAL83
YER002W	NOP16
YEL062W	NPR2
YER142C	MAG1
YER035W	EDC2
YER145C	FTR1
YER176W	ECM32
YER071C	TDA2
YER150W	SPI1
YER177W	BMH1
YER123W	YCK3
YEL018W	EAF5
YER116C	SLX8
YER043C	SAH1
YEL004W	YEA4
YER141W	COX15
YER170W	ADK2
YER047C	SAP1
YER132C	PMD1
YER080W	AIM9
YER052C	HOM3
YER070W	RNR1
YEL007W	MIT1
YER115C	SPR6
YEL021W	URA3
YEL026W	SNU13
YER040W	GLN3
YEL016C	NPP2
YER012W	PRE1
YER190W	YRF1-2
YER185W	PUG1
YEL060C	PRB1
YEL052W	AFG1
YER149C	PEA2
YER111C	SWI4
YER081W	SER3
YER018C	SPC25
YER072W	VTC1
YER093C	TSC11
YER178W	PDA1
YER030W	CHZ1
YER128W	VFA1
YER003C	PMI40
YER163C	GCG1
YEL005C	VAB2
YER173W	RAD24
YEL065W	SIT1
YEL055C	POL5
YER029C	SMB1
YER089C	PTC2
YER179W	DMC1
YEL011W	GLC3
YER166W	DNF1
YER061C	CEM1
YER082C	UTP7
YER118C	SHO1
YER107C	GLE2
YER020W	GPA2
YER125W	RSP5
YER122C	GLO3
YER038W-A	FMP49
YER057C	HMF1
YEL033W	MTC7
YER006W	NUG1
YER007W	PAC2
YEL002C	WBP1
YEL064C	AVT2
YER103W	SSA4
YER007C-A	TMA20
YER093C-A	AIM11
YER120W	SCS2
YER033C	ZRG8
YER054C	GIP2
YER164W	CHD1
YER139C	RTR1
YEL042W	GDA1
tS(UGA)E	SUP19
YER008C	SEC3
YER114C	BOI2
YER014W	HEM14
YER143W	DDI1
YER028C	MIG3
YER048C	CAJ1
YER044C	ERG28
YEL039C	CYC7
YER053C	PIC2
YER155C	BEM2
YER050C	RSM18
YER031C	YPT31
YER037W	PHM8
YEL049W	PAU2
YEL006W	YEA6
YER100W	UBC6
YER015W	FAA2
YER129W	SAK1
YEL072W	RMD6
YER048W-A	ISD11
YER051W	JHD1
YER171W	RAD3
YER078C	ICP55
YER169W	RPH1
YEL003W	GIM4
YEL017C-A	PMP2
YER133W	GLC7
YER060W	FCY21
YER022W	SRB4
YER157W	COG3
YER014C-A	BUD25
YEL038W	UTR4
YER066W	RRT13
YER098W	UBP9
YEL035C	UTR5
YER063W	THO1
YER127W	LCP5
YER154W	OXA1
YER032W	FIR1
YER180C-A	SLO1
YEL071W	DLD3
YEL057C	SDD1
YEL069C	HXT13
YER096W	SHC1
YER017C	AFG3
YEL019C	MMS21
YER009W	NTF2
YER104W	RTT105
YER067W	RGI1
YER044C-A	MEI4
YER101C	AST2
YER019C-A	SBH2
YEL050C	RML2
YER016W	BIM1
YER024W	YAT2
YER023W	PRO3
YER136W	GDI1
YER151C	UBP3
YEL029C	BUD16
YER065C	ICL1
YER147C	SCC4
YER064C	VHR2
YER119C	AVT6
YER068W	MOT2
YER130C	COM2
YEL015W	EDC3
YER153C	PET122
YER113C	TMN3
YEL030W	ECM10
YER083C	GET2
YER167W	BCK2
YER005W	YND1
YER102W	RPS8B
YER046W	SPO73
YEL031W	SPF1
YER075C	PTP3
YER073W	ALD5
YEL027W	VMA3
YEL024W	RIP1
YER049W	TPA1
YEL037C	RAD23
YER088C	DOT6
YER175C	TMT1
YER021W	RPN3
YER004W	FMP52
YEL017W	GTT3
YER106W	MAM1
YER117W	RPL23B
YER168C	CCA1
YER124C	DSE1
YER095W	RAD51
YER045C	ACA1
YER086W	ILV1
YER148W	SPT15
YEL022W	GEA2
YEL001C	IRC22
YER056C	FCY2
YER087C-B	SBH1
YEL013W	VAC8
YER074W	RPS24A
YEL063C	CAN1
YEL051W	VMA8
YEL061C	CIN8
YER059W	PCL6
YER140W	EMP65
YEL056W	HAT2
YER036C	ARB1
YEL009C	GCN4
tM(CAU)E	IMT4
YER162C	RAD4
YER090W	TRP2
YER074W-A	YOS1
YER041W	YEN1
YER112W	LSM4
YER174C	GRX4
YER026C	CHO1
YER099C	PRS2
YEL048C	TCA17
YEL070W	DSF1
YER025W	GCD11
YER126C	NSA2
YER182W	FMP10
YER165W	PAB1
YEL058W	PCM1
YER060W-A	FCY22
YER184C	TOG1
YEL012W	UBC8
YEL020W-A	TIM9
YER077C	MRX1
YER039C	HVG1
YER042W	MXR1
YER019W	ISC1
YER058W	PET117
YER110C	KAP123
YER001W	MNN1
YEL020C	PXP1
YEL044W	IES6
YER180C	ISC10
YER087W	AIM10
YER055C	HIS1
YER091C	MET6
YHR094C	HXT1
YHL031C	GOS1
YHL002W	HSE1
YHR084W	STE12
YHR126C	ANS1
YHR206W	SKN7
YHR005C-A	TIM10
YHR007C	ERG11
YHR184W	SSP1
YHR132C	ECM14
YHR025W	THR1
YHR055C	CUP1-2
YHR073W	OSH3
YHR064C	SSZ1
YHR143W	DSE2
YHL047C	ARN2
YHR003C	TCD1
YHL032C	GUT1
YHR154W	RTT107
YHR031C	RRM3
YHR106W	TRR2
YHR186C	KOG1
YHL029C	OCA5
YHR048W	YHK8
YHR039C-A	VMA10
YHR035W	NEL1
YHR165C	PRP8
YHL006C	SHU1
YHL025W	SNF6
YHR172W	SPC97
YHR002W	LEU5
YHR016C	YSC84
YHR079C	IRE1
YHR169W	DBP8
YHR065C	RRP3
YHR088W	RPF1
YHR093W	AHT1
YHL036W	MUP3
YHR100C	GEP4
YHR105W	YPT35
YHR056C	RSC30
YHR135C	YCK1
YHR086W	NAM8
YHR146W	CRP1
YHR195W	NVJ1
YHR119W	SET1
YHR024C	MAS2
YHL043W	ECM34
YHL039W	EFM1
YHR059W	FYV4
YHR026W	VMA16
YHR160C	PEX18
YHR085W	IPI1
YHR113W	APE4
YHR175W	CTR2
YHR148W	IMP3
YHR208W	BAT1
YHR001W	OSH7
YHR141C	RPL42B
YHR170W	NMD3
YHL021C	AIM17
YHR161C	YAP1801
YHR074W	QNS1
YHR164C	DNA2
YHR204W	MNL1
YHR163W	SOL3
YHL046C	PAU13
YHL004W	MRP4
YHL009C	YAP3
YHR166C	CDC23
YHR151C	MTC6
YHL014C	YLF2
YHR021C	RPS27B
YHR198C	AIM18
YHL034C	SBP1
YHR124W	NDT80
YHR011W	DIA4
YHR096C	HXT5
YHR185C	PFS1
YHR190W	ERG9
YHR075C	PPE1
YHR117W	TOM71
YHR109W	CTM1
YHR207C	SET5
YHR132W-A	IGO2
YHR015W	MIP6
YHL015W	RPS20
YHR090C	YNG2
YHR189W	PTH1
YHR001W-A	QCR10
YHR108W	GGA2
YHR006W	STP2
YHR147C	MRPL6
YHR092C	HXT4
YHR080C	LAM4
YHL027W	RIM101
YHL003C	LAG1
YHR070W	TRM5
YHR150W	PEX28
YHR133C	NSG1
YHR215W	PHO12
YHL020C	OPI1
YHR101C	BIG1
YHR046C	INM1
YHR098C	SFB3
YHR120W	MSH1
YHL030W	ECM29
YHR051W	COX6
YHR149C	SKG6
YHR194W	MDM31
YHR203C	RPS4B
YHR168W	MTG2
YHR167W	THP2
YHR050W	SMF2
YHR027C	RPN1
YHR188C	GPI16
YHL023C	NPR3
YHR099W	TRA1
YHR196W	UTP9
YHR174W	ENO2
YHR199C-A	NBL1
YHR034C	PIH1
YHR179W	OYE2
YHR014W	SPO13
YHR171W	ATG7
YHR121W	LSM12
YHR116W	COX23
YHR087W	RTC3
YHR176W	FMO1
YHL010C	ETP1
YHR102W	KIC1
YHR063C	PAN5
YHL035C	VMR1
YHR043C	DOG2
YHR115C	DMA1
YHL007C	STE20
YHR018C	ARG4
YHR076W	PTC7
YHL019C	APM2
YHR061C	GIC1
YHR068W	DYS1
YHR037W	PUT2
YHR012W	VPS29
YHR144C	DCD1
YHR077C	NMD2
YHR156C	LIN1
YHR036W	BRL1
YHR091C	MSR1
YHR052W	CIC1
YHR123W	EPT1
YHR009C	TDA3
YHR211W	FLO5
YHR155W	LAM1
YHR139C	SPS100
YHR072W-A	NOP10
YHR044C	DOG1
YHL016C	DUR3
tP(UGG)H	SUF8
YHR019C	DED81
YHR104W	GRE3
YHR083W	SAM35
YHL022C	SPO11
YHR032W	ERC1
YHR008C	SOD2
YHL038C	CBP2
YHR081W	LRP1
YHL028W	WSC4
YHL033C	RPL8A
YHR066W	SSF1
YHR029C	YHI9
YHR178W	STB5
YHR040W	BCD1
YHR192W	LNP1
YHR017W	YSC83
YHR004C	NEM1
YHL040C	ARN1
YHR191C	CTF8
YHR201C	PPX1
YHR103W	SBE22
YHR153C	SPO16
YHR082C	KSP1
YHR057C	CPR2
YHL024W	RIM4
YHR128W	FUR1
YHR047C	AAP1
YHR197W	RIX1
YHR028C	DAP2
YHR134W	WSS1
YHR122W	CIA2
YHR067W	HTD2
YHR013C	ARD1
YHR137W	ARO9
YHR158C	KEL1
YHR038W	RRF1
YHR042W	NCP1
YHR041C	SRB2
YHR069C	RRP4
YHR200W	RPN10
YHR053C	CUP1-1
YHR021W-A	ECM12
YHR114W	BZZ1
YHR039C	MSC7
YHR152W	SPO12
YHL011C	PRS3
YHR129C	ARP1
YHR199C	AIM46
YHR159W	TDA11
YHR193C	EGD2
YHR030C	SLT2
YHR162W	MPC2
YHR089C	GAR1
YHR010W	RPL27A
YHR079C-A	SAE3
YHR005C	GPA1
YHR187W	IKI1
YHR183W	GND1
YHR205W	SCH9
YHR111W	UBA4
YHR049W	FSH1
YHR072W	ERG7
YHR209W	CRG1
YHR107C	CDC12
YHR071W	PCL5
YHR216W	IMD2
YHL013C	OTU2
YHR060W	VMA22
YHR143W-A	RPC10
YHR142W	CHS7
YHR058C	MED6
YHR118C	ORC6
YHL048W	COS8
YHR157W	REC104
YHR110W	ERP5
YHR023W	MYO1
YHR062C	RPP1
YHR136C	SPL2
YHL001W	RPL14B
YHR181W	SVP26
YIR015W	RPR2
YIL146C	ATG32
YIL010W	DOT5
YIL117C	PRM5
YIL050W	PCL7
YIL107C	PFK26
YIL150C	MCM10
YIL045W	PIG2
YIL126W	STH1
YIL158W	AIM20
YIR018W	YAP5
YIR039C	YPS6
YIL056W	VHR1
tS(UGA)I	SUP17
YIL119C	RPI1
YIL016W	SNL1
YIL026C	IRR1
YIL139C	REV7
YIL068C	SEC6
YIL065C	FIS1
YIL098C	FMC1
YIL009W	FAA3
YIL044C	AGE2
YIR004W	DJP1
YIL136W	OM45
YIR022W	SEC11
YIL133C	RPL16A
YIL123W	SIM1
YIR001C	SGN1
YIL153W	RRD1
YIR002C	MPH1
YIL134W	FLX1
YIL159W	BNR1
YIL011W	TIR3
YIL110W	HPM1
YIL131C	FKH1
YIL128W	MET18
YIL064W	EFM4
YIL071C	PCI8
YIL147C	SLN1
YIL149C	MLP2
YIL106W	MOB1
YIL005W	EPS1
YIL004C	BET1
YIR033W	MGA2
YIL105C	SLM1
YIL057C	RGI2
YIL017C	VID28
YIL132C	CSM2
YIL070C	MAM33
YIL051C	MMF1
YIL118W	RHO3
YIL097W	FYV10
YIR034C	LYS1
YIL109C	SEC24
YIL084C	SDS3
YIL039W	TED1
YIR003W	AIM21
YIR031C	DAL7
YIL074C	SER33
YIL022W	TIM44
YIL030C	SSM4
YIL140W	AXL2
YIL031W	ULP2
YIL014W	MNT3
YIL137C	TMA108
YIR037W	HYR1
YIL127C	RRT14
YIL143C	SSL2
YIL079C	AIR1
YIR008C	PRI1
YIL040W	APQ12
YIL129C	TAO3
YIL124W	AYR1
YIL042C	PKP1
YIL115C	NUP159
YIL035C	CKA1
YIL176C	PAU14
YIL006W	YIA6
YIL048W	NEO1
YIL066C	RNR3
YIR029W	DAL2
YIL094C	LYS12
YIL103W	DPH1
YIL155C	GUT2
YIL002C	INP51
YIL156W	UBP7
YIR012W	SQT1
YIL112W	HOS4
YIR026C	YVH1
YIR025W	MND2
YIL075C	RPN2
YIL063C	YRB2
YIL018W	RPL2B
YIL085C	KTR7
YIL008W	URM1
YIL076W	SEC28
YIR023W	DAL81
YIL101C	XBP1
YIL120W	QDR1
YIL164C	NIT1
YIL096C	BMT5
YIL160C	POT1
YIL062C	ARC15
YIL151C	ESL1
YIR030C	DCG1
YIL083C	CAB2
YIL019W	FAF1
YIL099W	SGA1
YIL093C	RSM25
YIL135C	VHS2
YIL020C	HIS6
YIL023C	YKE4
YIL037C	PRM2
YIL142W	CCT2
YIR041W	PAU15
YIL034C	CAP2
YIL073C	SPO22
YIL091C	UTP25
YIL078W	THS1
YIL052C	RPL34B
YIR017C	MET28
YIL125W	KGD1
YIL138C	TPM2
YIL130W	ASG1
YIL043C	CBR1
YIR013C	GAT4
YIL049W	DFG10
YIL162W	SUC2
YIL104C	SHQ1
YIR032C	DAL3
YIL007C	NAS2
YIL021W	RPB3
YIL038C	NOT3
YIR011C	STS1
YIL046W	MET30
YIL157C	COA1
YIL121W	QDR2
YIL170W	HXT12
YIR038C	GTT1
YIR027C	DAL1
YIL088C	AVT7
YIR028W	DAL4
YIL173W	VTH1
YIL148W	RPL40A
YIL145C	PAN6
YIR006C	PAN1
YIL013C	PDR11
YIL114C	POR2
YIR007W	EGH1
YIL113W	SDP1
YIL036W	CST6
YIR010W	DSN1
YIL033C	BCY1
YIR009W	MSL1
YIL041W	GVP36
YIL087C	AIM19
YIR036C	IRC24
YIL122W	POG1
YIL090W	ICE2
YIL111W	COX5B
YIL095W	PRK1
YIL009C-A	EST3
YIL061C	SNP1
YIL069C	RPS24B
YIR021W	MRS1
YIL172C	IMA3
YIL072W	HOP1
YIL047C	SYG1
YIL015W	BAR1
YIR005W	IST3
YIL116W	HIS5
YIL003W	CFD1
YCR031C	RPS14A
YCL011C	GBP2
YCL040W	GLK1
YCR052W	RSC6
YCR107W	AAD3
YCL024W	KCC4
YCR060W	TAH1
YCR071C	IMG2
YCR036W	RBK1
YCR063W	BUD31
YCR069W	CPR4
YCR020C-A	MAK31
YCR092C	MSH3
YCR005C	CIT2
YCL034W	LSB5
YCL026C-B	HBN1
YCR020W-B	HTL1
YCR094W	CDC50
YCL028W	RNQ1
YCL029C	BIK1
YCR086W	CSM1
YCR083W	TRX3
YCL039W	GID7
YCL037C	SRO9
YCL004W	PGS1
YCR011C	ADP1
YCL054W-A	RDT1
YCR020C	PET18
YCL057W	PRD1
YCL069W	VBA3
YCL048W	SPS22
YCR002C	CDC10
YCR035C	RRP43
YCR066W	RAD18
YCR032W	BPH1
YCL059C	KRR1
YCR079W	PTC6
YCR021C	HSP30
YCL026C-A	FRM2
YCR104W	PAU3
YCL001W	RER1
YCR054C	CTR86
YCR046C	IMG1
YCR017C	CWH43
YCR097W	HMRA1
YCL009C	ILV6
tP(AGG)C	SUF2
YCR014C	POL4
YCL036W	GFD2
YCL045C	EMC1
YCL005W	LDB16
YCR088W	ABP1
YCR037C	PHO87
YCR077C	PAT1
YCR009C	RVS161
YCR098C	GIT1
YCR073W-A	SOL2
YCR039C	MATALPHA2
YCL032W	STE50
YCR076C	FUB1
YCR053W	THR4
YCL008C	STP22
YCR072C	RSA4
YCR057C	PWP2
YCL044C	MGR1
YCL033C	MXR2
YCL030C	HIS4
YCL035C	GRX1
YCR008W	SAT4
tS(CGA)C	SUP61
YCR091W	KIN82
YCR042C	TAF2
YCL055W	KAR4
YCR003W	MRPL32
YCR089W	FIG2
tG(GCC)C	SUF16
YCL016C	DCC1
YCL031C	RRP7
YCR018C	SRD1
YCL010C	SGF29
YCL018W	LEU2
YCR073C	SSK22
YCR048W	ARE1
YCL005W-A	VMA9
YCR033W	SNT1
YCR019W	MAK32
YCR075W-A	EGO2
YCL058W-A	ADF1
YCL047C	POF1
YCR106W	RDS1
YCR040W	MATALPHA1
YCR045C	RRT12
YCR015C	CTO1
YCR038C	BUD5
YCL063W	VAC17
YCR024C	SLM5
YCR065W	HCM1
YCL052C	PBN1
YCR004C	YCP4
YCR059C	YIH1
tL(CAA)C	SUP53
YCR096C	HMRA2
YCR028C-A	RIM1
YCL064C	CHA1
YCR028C	FEN2
YCR082W	AHC2
YCL061C	MRC1
YCL073C	GEX1
YCR084C	TUP1
YCL066W	HMLALPHA1
YCR095C	OCA4
YCR068W	ATG15
YCL017C	NFS1
YCL058C	FYV5
YCL014W	BUD3
YCL050C	APA1
YCR067C	SED4
YCR047C	BUD23
YCR044C	PER1
YCR026C	NPP1
YCR093W	CDC39
YCR012W	PGK1
YCR075C	ERS1
YCL043C	PDI1
YCL025C	AGP1
YCL067C	HMLALPHA2
YCR010C	ADY2
YCL056C	PEX34
YCR081W	SRB8
YCR030C	SYP1
YCL027W	FUS1
YCL051W	LRE1
YCL038C	ATG22
YCR027C	RHB1
YCL054W	SPB1
YCR105W	ADH7
YCR024C-A	PMP1
YFL026W	STE2
YFR027W	ECO1
YFR052W	RPN12
YFL011W	HXT10
YFR017C	IGD1
YFL018C	LPD1
YFR036W	CDC26
YFR021W	ATG18
YFL034W	MIL1
YFL024C	EPL1
YFL013C	IES1
YFL046W	FMP32
YFR014C	CMK1
YFL056C	AAD6
YFR055W	IRC7
YFR013W	IOC3
YFR049W	YMR31
YFL050C	ALR2
YFR044C	DUG1
tP(UGG)F	SUF9
YFR009W	GCN20
YFL045C	SEC53
YFR034C	PHO4
YFR029W	PTR3
YFL003C	MSH4
YFR041C	ERJ5
YFL059W	SNZ3
YFL062W	COS4
YFR026C	ULI1
YFL014W	HSP12
YFL047W	RGD2
YFR032C-A	RPL29
YFL044C	OTU1
YFR022W	ROG3
YFR047C	BNA6
YFL054C	AQY3
YFR024C-A	LSB3
YFR002W	NIC96
YFL033C	RIM15
YFL021W	GAT1
YFL008W	SMC1
YFR005C	SAD1
YFL022C	FRS2
YFL028C	CAF16
YFR008W	FAR7
YFL002C	SPB4
YFL055W	AGP3
YFL034C-B	MOB2
YFR023W	PES4
YFR001W	LOC1
YFL023W	BUD27
YFL020C	PAU5
tY(GUA)F2	SUP6
YFR031C-A	RPL2A
YFL010C	WWM1
YFL053W	DAK2
YFR030W	MET10
YFR003C	YPI1
YFL039C	ACT1
YFL029C	CAK1
YFL030W	AGX1
YFL058W	THI5
YFL016C	MDJ1
YFR040W	SAP155
YFL041W	FET5
tG(GCC)F1	SUF20
YFL036W	RPO41
YFR053C	HXK1
YFL048C	EMP47
YFR046C	CNN1
YFL037W	TUB2
YFL061W	DDI2
YFL017C	GNA1
YFR012W	DCV1
YFL034C-A	RPL22B
YFR010W	UBP6
YFR020W	CSS2
YFR038W	IRC5
YFL031W	HAC1
YFL017W-A	SMX2
YFL005W	SEC4
YFR019W	FAB1
YFR042W	KEG1
YFR050C	PRE4
YFR007W	YFH7
YFL038C	YPT1
YFR015C	GSY1
YFL060C	SNO3
YFR043C	IRC6
YFL049W	SWP82
YFR028C	CDC14
YFR051C	RET2
YFR032C	RRT5
YFL001W	DEG1
YFR037C	RSC8
YFR025C	HIS2
YFL025C	BST1
YFR033C	QCR6
YFR031C	SMC2
YFL010W-A	AUA1
YFR039C	OSW7
YFL027C	GYP8
YFL007W	BLM10
YFL004W	VTC2
YFR048W	RMD8
tY(GUA)F1	SUP11
YFL009W	CDC4
YFR004W	RPN11
YAL016W	TPD3
YAL003W	EFB1
YAL053W	FLC2
YAL019W	FUN30
YAL024C	LTE1
YAL034W-A	MTW1
YAL018C	LDS1
tL(CAA)A	SUP56
YAL048C	GEM1
YAL025C	MAK16
YAL031C	GIP4
tP(UGG)A	TRN1
tA(UGC)A	TGA1
YAL023C	PMT2
YAL062W	GDH3
YAL026C	DRS2
YAL014C	SYN8
YAR035W	YAT1
YAL010C	MDM10
YAL042W	ERV46
YAL038W	CDC19
YAR003W	SWD1
YAR007C	RFA1
YAL030W	SNC1
YAR027W	UIP3
YAL055W	PEX22
