Ensembl_gene_ID	HGNC_symbol
ENSRNOG00000048219	Or52n4e
ENSRNOG00000012301	Cfap161
ENSRNOG00000070848	Zfp27
ENSRNOG00000059992	Siglecl1
ENSRNOG00000042899	Fcgbpl1
ENSRNOG00000013160	Sash1
ENSRNOG00000024077	Fbxo5
ENSRNOG00000020456	Nucb2
ENSRNOG00000019802	Zfp428
ENSRNOG00000061992	LOC502362
ENSRNOG00000063059	Or56b2k
ENSRNOG00000012806	Rbbp6
ENSRNOG00000070914	Tmem238
ENSRNOG00000019497	Mrpl17
ENSRNOG00000036784	Smapl-ps1
ENSRNOG00000045545	Eid2b
ENSRNOG00000037331	Cd33
ENSRNOG00000054403	Or52n4d
ENSRNOG00000020774	LOC103690114
ENSRNOG00000037897	Rps19
ENSRNOG00000015557	Umod
ENSRNOG00000070647	Or52n1
ENSRNOG00000042528	Tmem190
ENSRNOG00000016831	Serpinh1
ENSRNOG00000024280	Ccdc170
ENSRNOG00000038101	Psg19
ENSRNOG00000070762	Or5p80-ps1
ENSRNOG00000055683	Cct7-ps1
ENSRNOG00000056228	Atp10a
ENSRNOG00000070110	Klk1c8
ENSRNOG00000067051	Or2ag16
ENSRNOG00000028743	Gal3st3
ENSRNOG00000062923	LOC687082
ENSRNOG00000065617	Or5b105
ENSRNOG00000013925	Nox4
ENSRNOG00000028273	Tmem150b
ENSRNOG00000055310	Or5p81
ENSRNOG00000065047	Krtap5-2
ENSRNOG00000023233	Zfp658
ENSRNOG00000034075	Ube2ql1
ENSRNOG00000055312	LOC102552565
ENSRNOG00000070548	Or13n4b
ENSRNOG00000014341	Btbd10
ENSRNOG00000020543	Nosip
ENSRNOG00000020298	Bag3
ENSRNOG00000018255	Clptm1
ENSRNOG00000060725	Or52n3
ENSRNOG00000021000	Naaladl1
ENSRNOG00000015876	Or51af1
ENSRNOG00000016286	Iyd
ENSRNOG00000034061	Olr271-ps1
ENSRNOG00000033729	LOC102556967
ENSRNOG00000052677	AABR07007088.1
ENSRNOG00000017386	Il11
ENSRNOG00000020716	Axl
ENSRNOG00000066188	Or52n2e
ENSRNOG00000018402	Apoc2
ENSRNOG00000011488	Sergef
ENSRNOG00000068145	LOC120100068
ENSRNOG00000067525	LOC120099976
ENSRNOG00000066657	Or2ag19b
ENSRNOG00000015441	Il4r
ENSRNOG00000067263	Or52n5-ps1
ENSRNOG00000047057	Gpr26
ENSRNOG00000049826	UST4r
ENSRNOG00000020412	Sf3b2
ENSRNOG00000016923	Clptm1l
ENSRNOG00000018405	Apoc4
ENSRNOG00000010938	Slc7a10
ENSRNOG00000068883	Or2ag16b
ENSRNOG00000063165	Or52l1b
ENSRNOG00000014318	Pth
ENSRNOG00000011029	Sec11a
ENSRNOG00000069309	Klk1c12
ENSRNOG00000017331	Or52e18
ENSRNOG00000015239	Ginm1
ENSRNOG00000069539	Zfp74
ENSRNOG00000016857	Zg16
ENSRNOG00000018426	Apoc1
ENSRNOG00000020110	B4gat1
ENSRNOG00000012084	Xpnpep1
ENSRNOG00000033813	Or52e8
ENSRNOG00000068378	Klk1
ENSRNOG00000046652	LOC108348102
ENSRNOG00000013770	Folh1
ENSRNOG00000024961	Usp35
ENSRNOG00000017341	Or52e8b
ENSRNOG00000011672	Tph1
ENSRNOG00000017673	Brsk1
ENSRNOG00000032150	Adcy2
ENSRNOG00000018356	Trim3
ENSRNOG00000017344	Or52e7
ENSRNOG00000018287	Gstp3
ENSRNOG00000023753	Afdn
ENSRNOG00000030932	Zfp14
ENSRNOG00000018761	Eif3c
ENSRNOG00000066496	Or5p60d
ENSRNOG00000066261	Or2ag17b-ps1
ENSRNOG00000062876	LOC108349685
ENSRNOG00000069274	LOC100910848
ENSRNOG00000030160	Zfp819
ENSRNOG00000069633	Itpripl2
ENSRNOG00000032946	Pdzd7
ENSRNOG00000055877	AABR07000159.4
ENSRNOG00000025088	Tmc3
ENSRNOG00000020743	Cyp2s1
ENSRNOG00000020281	Kif22
ENSRNOG00000066177	Or5p78
ENSRNOG00000012362	Cacng3
ENSRNOG00000014303	Lrp11
ENSRNOG00000018454	Apoe
ENSRNOG00000052023	Zfp82
ENSRNOG00000020531	Fen1
ENSRNOG00000019544	Zbtb2
ENSRNOG00000020477	LOC100911093
ENSRNOG00000033414	Klk1c3
ENSRNOG00000023549	Samd5
ENSRNOG00000021096	Tmem143
ENSRNOG00000021149	Ush1c
ENSRNOG00000064236	Or5p78c
ENSRNOG00000022796	Fgfbp3
ENSRNOG00000029784	Pak1
ENSRNOG00000018885	Zfp780b
ENSRNOG00000068428	Or5p69b
ENSRNOG00000063852	Tmem80
ENSRNOG00000048138	Zfp566
ENSRNOG00000063320	Or5p6
ENSRNOG00000017982	Pnliprp2
ENSRNOG00000019306	Syt12
ENSRNOG00000018440	Arfip2
ENSRNOG00000029082	AABR07005031.1
ENSRNOG00000021104	Emp3
ENSRNOG00000011451	Lrp3
ENSRNOG00000046080	AABR07004560.1
ENSRNOG00000017254	Nsun2
ENSRNOG00000020117	Brms1
ENSRNOG00000050995	Zfp780b
ENSRNOG00000054854	LOC691716
ENSRNOG00000015503	Otud7a
ENSRNOG00000021003	Sac3d1
ENSRNOG00000020274	Taf5
ENSRNOG00000069173	RGD1563285
ENSRNOG00000068815	Or5p6b
ENSRNOG00000067287	Or2ag18
ENSRNOG00000065528	St8sia2
ENSRNOG00000020899	Fgf19
ENSRNOG00000015919	Or51ac3
ENSRNOG00000022701	Ceacam18
ENSRNOG00000058039	Acta2
ENSRNOG00000018556	Tomm40
ENSRNOG00000042741	Adgb
ENSRNOG00000028137	Mki67
ENSRNOG00000051102	AABR07004269.3
ENSRNOG00000019770	Bnc1
ENSRNOG00000010983	Otog
ENSRNOG00000020296	Atp5mk
ENSRNOG00000022640	Siglec8
ENSRNOG00000029805	Zfp780b
ENSRNOG00000066726	LOC100363535
ENSRNOG00000017601	Srd5a1
ENSRNOG00000027811	Lilrb4
ENSRNOG00000016090	Mtmr10
ENSRNOG00000045560	Gvin1
ENSRNOG00000049596	Cfap58
ENSRNOG00000020651	Cars1
ENSRNOG00000065330	Mrgpre
ENSRNOG00000016679	Tmc7
ENSRNOG00000049445	Klk15
ENSRNOG00000017379	Or52x1
ENSRNOG00000071114	LOC102557319
ENSRNOG00000018350	Shtn1
ENSRNOG00000028992	Acan
ENSRNOG00000036653	Nps
ENSRNOG00000019838	Gmfg
ENSRNOG00000019549	Akap12
ENSRNOG00000011151	Tenm4
ENSRNOG00000022189	Htatip2
ENSRNOG00000064154	Rassf10
ENSRNOG00000062996	LOC120098769
ENSRNOG00000015526	Rhcg
ENSRNOG00000020762	Zfp260
ENSRNOG00000023318	Tigd3
ENSRNOG00000066701	LOC691427
ENSRNOG00000053075	B4galnt4
ENSRNOG00000012874	Rgma
ENSRNOG00000068069	Klk1b3
ENSRNOG00000056069	Kif11
ENSRNOG00000048424	AC112866.1
ENSRNOG00000024257	Irgc
ENSRNOG00000065214	LOC120097335
ENSRNOG00000064813	Or56b6
ENSRNOG00000067015	Or5p69
ENSRNOG00000011895	Saal1
ENSRNOG00000023659	Raet1l
ENSRNOG00000070807	Or12j5
ENSRNOG00000065154	Or56b6c
ENSRNOG00000009791	Or5p66
ENSRNOG00000017659	Hs3st2
ENSRNOG00000020777	Zfp382
ENSRNOG00000016266	Mphosph10
ENSRNOG00000017839	Ercc1
ENSRNOG00000018537	Or52b3-ps1
ENSRNOG00000068551	Or5p4
ENSRNOG00000017918	Iglon5
ENSRNOG00000016381	Ust
ENSRNOG00000020736	Nadsyn1
ENSRNOG00000063010	Vom2r38
ENSRNOG00000069056	Rps2-ps13
ENSRNOG00000065375	Or52ae8
ENSRNOG00000023985	Fan1
ENSRNOG00000016041	Zc3h12d
ENSRNOG00000019376	Zfp329
ENSRNOG00000017456	Vstm2b
ENSRNOG00000008815	Fbxo46
ENSRNOG00000016722	Xpo6
ENSRNOG00000048397	Sephs2
ENSRNOG00000017728	Edrf1
ENSRNOG00000020783	Ntf4
ENSRNOG00000067450	Zfp146
ENSRNOG00000015552	Ppil4
ENSRNOG00000025819	Or52b2
ENSRNOG00000016919	Scaf8
ENSRNOG00000018955	Or6ae1
ENSRNOG00000019106	LOC100365810
ENSRNOG00000010959	Klhl25
ENSRNOG00000021474	Siglec5
ENSRNOG00000032940	AC093995.2
ENSRNOG00000043512	LOC120099907
ENSRNOG00000028274	Myrf
ENSRNOG00000024410	Blvrb
ENSRNOG00000015527	Nlrp4b
ENSRNOG00000010017	Wee1
ENSRNOG00000050015	Cox7a1
ENSRNOG00000047692	Hells
ENSRNOG00000060431	Pfpl
ENSRNOG00000065271	Fam174b
ENSRNOG00000070291	Klk1c4
ENSRNOG00000068975	Or13a18c
ENSRNOG00000020304	Pdcd11
ENSRNOG00000017418	Rps3
ENSRNOG00000012369	Fam174b
ENSRNOG00000036625	Ms4a3
ENSRNOG00000021946	Rbmxl2
ENSRNOG00000038497	Vom2r29
ENSRNOG00000055424	Polr2k-ps2
ENSRNOG00000024746	Or5a21
ENSRNOG00000014450	Shprh
ENSRNOG00000067065	Capns1
ENSRNOG00000037298	C1h19orf81
ENSRNOG00000025247	Ccdc87
ENSRNOG00000062496	Or52e5b
ENSRNOG00000023151	Scgb2a1
ENSRNOG00000048663	AABR07002093.2
ENSRNOG00000016825	Polr1g
ENSRNOG00000024737	Tnrc6a
ENSRNOG00000013624	Uevld
ENSRNOG00000022610	Agbl1
ENSRNOG00000065850	Or13a26
ENSRNOG00000070456	LOC108348146
ENSRNOG00000020325	Calhm2
ENSRNOG00000019854	Napsa
ENSRNOG00000015413	Qpctl
ENSRNOG00000016897	Rlbp1
ENSRNOG00000037690	Sertad3
ENSRNOG00000014330	Pcmt1
ENSRNOG00000069494	Or5an1b
ENSRNOG00000026419	Fam24b
ENSRNOG00000013223	Fah
ENSRNOG00000046112	Dedd2
ENSRNOG00000027264	Dagla
ENSRNOG00000032798	Slco3a1
ENSRNOG00000019319	Fchsd2
ENSRNOG00000018603	Carns1
ENSRNOG00000032817	Vom1r46
ENSRNOG00000027422	Fastkd3
ENSRNOG00000020763	Snrnp70
ENSRNOG00000064249	Or5b116
ENSRNOG00000049505	Nup43
ENSRNOG00000059408	Prr12
ENSRNOG00000048250	Ldaf1
ENSRNOG00000064870	Or14c40
ENSRNOG00000028891	Cyp2t1
ENSRNOG00000019959	Kcnc3
ENSRNOG00000020452	Nsmce4a
ENSRNOG00000050224	Stambpl1
ENSRNOG00000031562	Vom2r31
ENSRNOG00000013439	Cpn1
ENSRNOG00000014916	Lats1
ENSRNOG00000033196	AABR07004891.1
ENSRNOG00000020263	Atp1a3
ENSRNOG00000058277	AC080157.1
ENSRNOG00000051197	LOC120097345
ENSRNOG00000071074	LOC100913013
ENSRNOG00000020947	Egln2
ENSRNOG00000020597	C1h10orf88
ENSRNOG00000068594	Olr36
ENSRNOG00000017826	Mtrr
ENSRNOG00000013506	Zfand6
ENSRNOG00000014277	Zdhhc13
ENSRNOG00000012641	Sfr1
ENSRNOG00000040300	Raet1e
ENSRNOG00000015675	Nell1
ENSRNOG00000050206	Shank2
ENSRNOG00000063249	Vom1r52
ENSRNOG00000012002	Iqgap1
ENSRNOG00000012788	Clns1a
ENSRNOG00000070758	Vom1r53
ENSRNOG00000017873	Sct
ENSRNOG00000020532	Kcnq1
ENSRNOG00000019418	Lrrc4b
ENSRNOG00000031178	LOC100362054
ENSRNOG00000042308	Zfp455l1
ENSRNOG00000012574	Pum3
ENSRNOG00000047040	Lhb
ENSRNOG00000001500	Rab4b
ENSRNOG00000016737	Tcerg1l
ENSRNOG00000019413	Atg16l2
ENSRNOG00000068445	Rplp2
ENSRNOG00000015844	Snrpd2
ENSRNOG00000047703	Vom2r33
ENSRNOG00000038276	AABR07002622.1
ENSRNOG00000063034	Lhb
ENSRNOG00000067884	Klk1c9
ENSRNOG00000017963	RGD1566325
ENSRNOG00000019532	Emc10
ENSRNOG00000015217	Ltv1
ENSRNOG00000016267	Chst15
ENSRNOG00000021510	Tbc1d10c
ENSRNOG00000059330	Cyp2c6_v1-ps2
ENSRNOG00000020425	Stim1
ENSRNOG00000017383	Hikeshi
ENSRNOG00000019161	Cpeb1
ENSRNOG00000047526	Zfp526
ENSRNOG00000028041	Tnnt1
ENSRNOG00000016462	LOC102547287
ENSRNOG00000010664	Wdr73
ENSRNOG00000019424	Aspdh
ENSRNOG00000016790	Kmt5b
ENSRNOG00000039730	Orai3
ENSRNOG00000014902	Stx11
ENSRNOG00000020949	Hsd17b14
ENSRNOG00000066044	Or14a257d
ENSRNOG00000013358	Aqp11
ENSRNOG00000049259	LOC102549842
ENSRNOG00000023091	AABR07022046.1
ENSRNOG00000015860	Gipr
ENSRNOG00000018517	Trim21
ENSRNOG00000001499	Mia
ENSRNOG00000050554	C1h10orf143
ENSRNOG00000021206	Plaat3
ENSRNOG00000065183	Vom1r60
ENSRNOG00000050223	Rin1
ENSRNOG00000011191	Vom2r10
ENSRNOG00000030281	Klk10
ENSRNOG00000069921	Zfp748
ENSRNOG00000018514	Or51r1
ENSRNOG00000016054	Tab2
ENSRNOG00000020956	Bcat2
ENSRNOG00000001501	Snrpa
ENSRNOG00000018512	Or52p2
ENSRNOG00000020417	Gsk3a
ENSRNOG00000013877	Ttc23
ENSRNOG00000064721	Rgmb
ENSRNOG00000036648	LOC103691261
ENSRNOG00000018878	Ssh3
ENSRNOG00000020410	Th
ENSRNOG00000014852	Fbxo30
ENSRNOG00000037715	Actmap
ENSRNOG00000065723	Vom1r45
ENSRNOG00000020793	Ruvbl2
ENSRNOG00000047145	LOC102551340
ENSRNOG00000052304	AC096201.1
ENSRNOG00000065613	LOC102556715
ENSRNOG00000019442	Josd2
ENSRNOG00000015152	Pkp3
ENSRNOG00000016935	Mapk1ip1
ENSRNOG00000018531	Mrps11
ENSRNOG00000020426	Erf
ENSRNOG00000016038	Mgmt
ENSRNOG00000016611	Hras
ENSRNOG00000056118	Cic
ENSRNOG00000019127	Zfp606
ENSRNOG00000046353	Zfp273l-ps1
ENSRNOG00000069874	Vom2r42
ENSRNOG00000023150	Gpi
ENSRNOG00000047229	Trim68
ENSRNOG00000068940	Vom1r7
ENSRNOG00000022313	Klk9
ENSRNOG00000015086	Plin1
ENSRNOG00000062741	Ldhal6b
ENSRNOG00000069678	Vmn2r116l-ps36
ENSRNOG00000019280	C1h19orf18
ENSRNOG00000020587	Efemp2
ENSRNOG00000027240	Kndc1
ENSRNOG00000020411	Sec23ip
ENSRNOG00000065701	Izumo2
ENSRNOG00000030331	Ceacam6
ENSRNOG00000062988	LOC679574
ENSRNOG00000063917	Ifnl1
ENSRNOG00000063592	Lyve1
ENSRNOG00000016973	Tmem242
ENSRNOG00000018551	Or51e1
ENSRNOG00000015293	Dynlt2
ENSRNOG00000049232	Tcf7l2
ENSRNOG00000063929	Or51a39-ps1
ENSRNOG00000019318	Syt3
ENSRNOG00000018547	Mrpl46
ENSRNOG00000018580	Klk8
ENSRNOG00000042592	Rgs10
ENSRNOG00000050831	Vom2r35
ENSRNOG00000064244	LOC102552823
ENSRNOG00000020481	Pafah1b3
ENSRNOG00000043154	Prr19
ENSRNOG00000018606	Olr59
ENSRNOG00000018664	Klk7
ENSRNOG00000013823	Cers3
ENSRNOG00000019501	Rmnd1
ENSRNOG00000017897	Adam8
ENSRNOG00000016791	Chka
ENSRNOG00000021058	Grwd1
ENSRNOG00000012692	Riok2
ENSRNOG00000013351	Stxbp5
ENSRNOG00000017509	Eed
ENSRNOG00000018515	Det1
ENSRNOG00000031927	Klk6
ENSRNOG00000017147	Trim6
ENSRNOG00000032004	Cyp2b21
ENSRNOG00000022164	Zscan2
ENSRNOG00000021063	Grin2d
ENSRNOG00000013407	Slc5a11
ENSRNOG00000039076	Spaca6
ENSRNOG00000019489	Armt1
ENSRNOG00000014951	Mesp1
ENSRNOG00000031739	Garin5a
ENSRNOG00000020235	Hnrnpl
ENSRNOG00000021130	Abcc8
ENSRNOG00000046669	Bsph2
ENSRNOG00000018612	Or51f23b-ps1
ENSRNOG00000019999	Lypd3
ENSRNOG00000014925	Mesp2
ENSRNOG00000021017	Car11
ENSRNOG00000010994	Has1
ENSRNOG00000070690	Vom1r56
ENSRNOG00000054336	Majin
ENSRNOG00000015407	Or51f5
ENSRNOG00000018831	Klk5
ENSRNOG00000015830	Ano9
ENSRNOG00000012988	Lix1
ENSRNOG00000021027	Dbp
ENSRNOG00000042686	Trim34
ENSRNOG00000009922	Prlhr
ENSRNOG00000052287	Bsph1
ENSRNOG00000014610	Anpep
ENSRNOG00000020882	Shkbp1
ENSRNOG00000019627	Mybpc2
ENSRNOG00000016940	Ppp2r2d
ENSRNOG00000015488	Tead1
ENSRNOG00000012034	Ces2i
ENSRNOG00000015609	Wdr27
ENSRNOG00000030776	Sytl2
ENSRNOG00000020308	Ech1
ENSRNOG00000021032	Sphk2
ENSRNOG00000042705	Zc2hc1b
ENSRNOG00000068628	Klk1c6
ENSRNOG00000017191	Trim5
ENSRNOG00000016624	AABR07000276.1
ENSRNOG00000070392	Spty2d1
ENSRNOG00000063151	LOC108348425
ENSRNOG00000018864	Klk4
ENSRNOG00000018369	Prx
ENSRNOG00000025587	Plagl1
ENSRNOG00000023053	Ice1
ENSRNOG00000050257	AABR07003273.1
ENSRNOG00000071068	Ifnl3
ENSRNOG00000069023	LOC102556043
ENSRNOG00000033498	Cib1
ENSRNOG00000042852	AABR07000158.1
ENSRNOG00000070184	LOC100125364
ENSRNOG00000019432	Lypd5
ENSRNOG00000012460	Cntf
ENSRNOG00000031202	Trim30c
ENSRNOG00000063141	Vom1r46
ENSRNOG00000020057	Tex101
ENSRNOG00000026163	Cpt1c
ENSRNOG00000061312	Phf10
ENSRNOG00000015982	Wnt11
ENSRNOG00000068273	Vom2r31
ENSRNOG00000040242	Epm2a
ENSRNOG00000021035	Rpl18
ENSRNOG00000020675	Ccdc97
ENSRNOG00000043455	Olr216-ps
ENSRNOG00000012036	Pcsk5
ENSRNOG00000021800	Zfp541
ENSRNOG00000015551	Fuca2
ENSRNOG00000020683	Hnrnpul1
ENSRNOG00000019283	P2ry2
ENSRNOG00000055650	Pou2f2
ENSRNOG00000064555	LOC120097724
ENSRNOG00000064293	Gdpgp1
ENSRNOG00000070088	Or2d3
ENSRNOG00000021039	Fam83e
ENSRNOG00000014434	Chd1
ENSRNOG00000014290	Grm1
ENSRNOG00000066778	Or2d4
ENSRNOG00000020812	Gys1
ENSRNOG00000020546	Lipe
ENSRNOG00000065013	Or6b9
ENSRNOG00000012524	Zfp91
ENSRNOG00000042777	Zfp28
ENSRNOG00000012103	Nmbr
ENSRNOG00000019728	Itgam
ENSRNOG00000071080	Or6a2
ENSRNOG00000046874	Snx9
ENSRNOG00000027405	Ccp110
ENSRNOG00000026109	Prmt1
ENSRNOG00000020538	AC121639.1
ENSRNOG00000029766	Or6b6
ENSRNOG00000021046	Sult2b1
ENSRNOG00000068685	Klk1c2
ENSRNOG00000015660	Pex3
ENSRNOG00000067569	Vom1r47
ENSRNOG00000068625	Or5b3
ENSRNOG00000020098	Lypd4
ENSRNOG00000017854	Ucp2
ENSRNOG00000001488	Psmb1
ENSRNOG00000020713	Osbpl5
ENSRNOG00000064385	Ftl1
ENSRNOG00000046983	Adat2
ENSRNOG00000012611	Lpxn
ENSRNOG00000018773	Mtrf1l
ENSRNOG00000020109	Dmrtc2
ENSRNOG00000031529	Cyp2b12
ENSRNOG00000017508	Kmt5c
ENSRNOG00000010853	Chrna7
ENSRNOG00000019555	Arap1
ENSRNOG00000020876	Bax
ENSRNOG00000012092	Gje1
ENSRNOG00000037814	Cxcl17
ENSRNOG00000055972	AC128394.1
ENSRNOG00000034184	Zfp583
ENSRNOG00000020233	Rabac1
ENSRNOG00000018808	Vip
ENSRNOG00000020883	Dhdh
ENSRNOG00000056362	Ttll13
ENSRNOG00000001489	Tbp
ENSRNOG00000024414	Ate1
ENSRNOG00000015593	Sigirr
ENSRNOG00000046971	Ccer2
ENSRNOG00000033906	Zfp667
ENSRNOG00000027784	Tsku
ENSRNOG00000021048	Lmtk3
ENSRNOG00000013553	Ngrn
ENSRNOG00000018690	Rgs17
ENSRNOG00000011540	Vta1
ENSRNOG00000020927	Tulp2
ENSRNOG00000020063	Nfkbib
ENSRNOG00000023528	Plaat5
ENSRNOG00000064702	Eddm13
ENSRNOG00000017678	Ap2b1-ps1
ENSRNOG00000011476	Nars2
ENSRNOG00000052220	Ccdc83
ENSRNOG00000049014	Zscan5b
ENSRNOG00000024460	Tars3
ENSRNOG00000020982	LOC687780
ENSRNOG00000001490	Pdcd2
ENSRNOG00000022129	Galp
ENSRNOG00000011480	Tubgcp5
ENSRNOG00000020578	Ceacam1
ENSRNOG00000012872	Carnmt1
ENSRNOG00000010087	Zfp143
ENSRNOG00000021493	Prdm9
ENSRNOG00000020889	Nucb1
ENSRNOG00000064590	Or10a5
ENSRNOG00000020695	Tead2
ENSRNOG00000047575	Dhx34
ENSRNOG00000061450	Homer2
ENSRNOG00000020102	Sirt2
ENSRNOG00000068112	Or10a5c-ps1
ENSRNOG00000017429	Lat
ENSRNOG00000010753	Aig1
ENSRNOG00000020605	Pstk
ENSRNOG00000012576	Selenos
ENSRNOG00000015517	Zfp444
ENSRNOG00000017030	Arid1b
ENSRNOG00000070869	Or2d36b
ENSRNOG00000067718	Or13a19b
ENSRNOG00000025644	C1h9orf40
ENSRNOG00000013663	Tmem86a
ENSRNOG00000019599	Or10a2
ENSRNOG00000020938	Ppp1r15a
ENSRNOG00000014166	Smoc2
ENSRNOG00000047035	Fadd
ENSRNOG00000015658	Sorbs1
ENSRNOG00000024580	Mamstr
ENSRNOG00000020686	Dkkl1
ENSRNOG00000021078	Or5an6
ENSRNOG00000014791	Peg3
ENSRNOG00000019249	Ap3b2
ENSRNOG00000069065	Fam181b
ENSRNOG00000011290	Tm2d3
ENSRNOG00000019485	Kat8
ENSRNOG00000020990	Fgf21
ENSRNOG00000015822	Klf13
ENSRNOG00000047279	Pga5
ENSRNOG00000015456	Zfp787
ENSRNOG00000015783	Abca16
ENSRNOG00000066654	Vom2r-ps24
ENSRNOG00000020995	Fut1
ENSRNOG00000020310	Grik5
ENSRNOG00000020669	Ovol1
ENSRNOG00000020699	Cd37
ENSRNOG00000069183	Vmn1r72
ENSRNOG00000021507	Luzp2
ENSRNOG00000036981	LOC100360933
ENSRNOG00000002628	Vom2r32
ENSRNOG00000006962	Stk32c
ENSRNOG00000018012	Tulp4
ENSRNOG00000015180	Kdm8
ENSRNOG00000025220	Slc6a16
ENSRNOG00000013123	Scube2
ENSRNOG00000064904	Vom1r41
ENSRNOG00000018858	Myct1
ENSRNOG00000020164	Ifitm10
ENSRNOG00000025354	Rinl
ENSRNOG00000016769	Rab38
ENSRNOG00000031662	Slc6a5
ENSRNOG00000065448	Vom2r11
ENSRNOG00000026861	Zscan18
ENSRNOG00000014465	Oca2
ENSRNOG00000029049	Zdhhc14
ENSRNOG00000017220	Tcirg1
ENSRNOG00000031073	Vom1r-ps8
ENSRNOG00000014181	Vom1r61
ENSRNOG00000016490	Nox3
ENSRNOG00000014779	Pdcd4
ENSRNOG00000068871	Vom1r5
ENSRNOG00000018339	Cabp2
ENSRNOG00000031459	Znf8
ENSRNOG00000017648	Vom2r8
ENSRNOG00000018336	Eps8l2
ENSRNOG00000021011	Fut2
ENSRNOG00000055761	Zfp574
ENSRNOG00000009891	Pcf11
ENSRNOG00000011058	Utrn
ENSRNOG00000018321	Sytl3
ENSRNOG00000031113	Zscan22
ENSRNOG00000067810	Or6f2
ENSRNOG00000015972	Ano5
ENSRNOG00000047019	Bbip1
ENSRNOG00000045732	Fpr2l1
ENSRNOG00000011077	Tjp1
ENSRNOG00000052687	Megf8
ENSRNOG00000019453	Rps5
ENSRNOG00000014227	Mrgprx3
ENSRNOG00000015339	Shoc2
ENSRNOG00000051208	Selenov
ENSRNOG00000037219	Slc6a21
ENSRNOG00000016697	Lrrc56
ENSRNOG00000064479	Vom1r21
ENSRNOG00000017756	Mmp21
ENSRNOG00000038445	Rnf225
ENSRNOG00000020779	Kcna7
ENSRNOG00000048014	Fpr2l3
ENSRNOG00000019600	Or10a4
ENSRNOG00000020206	Ctsd
ENSRNOG00000021014	Sec1
ENSRNOG00000068083	Or5b124b-ps1
ENSRNOG00000027436	Zfp324
ENSRNOG00000064179	LOC102552731
ENSRNOG00000017357	Or56a3b
ENSRNOG00000062814	Cend1
ENSRNOG00000018524	Ezr
ENSRNOG00000020530	Cnfn
ENSRNOG00000016147	Slc17a6
ENSRNOG00000021056	Kcnj14
ENSRNOG00000037638	Timm50
ENSRNOG00000065638	Vom2r8
ENSRNOG00000019199	Cracr2b
ENSRNOG00000015218	Nsmce1
ENSRNOG00000050207	Utf1
ENSRNOG00000010763	Fam181b
ENSRNOG00000069620	LOC103691072
ENSRNOG00000015030	Tjp2
ENSRNOG00000011015	Hivep2
ENSRNOG00000014787	Cabp5
ENSRNOG00000066679	Vom2r40
ENSRNOG00000021020	Gpha2
ENSRNOG00000019338	Dll3
ENSRNOG00000021016	Ntn5
ENSRNOG00000020700	Rnaseh2c
ENSRNOG00000016327	Mcee
ENSRNOG00000023847	Nlrp14
ENSRNOG00000069949	Cyp2b15
ENSRNOG00000014829	Prmt3
ENSRNOG00000020044	Mob2
ENSRNOG00000016595	Hhex
ENSRNOG00000060021	Txlnb
ENSRNOG00000065515	LOC681990
ENSRNOG00000064196	Or2d2
ENSRNOG00000037798	Erich4
ENSRNOG00000060610	LOC120098792
ENSRNOG00000052810	Cyp2c11
ENSRNOG00000017681	Lim2
ENSRNOG00000019616	Prss8
ENSRNOG00000055176	AC094647.1
ENSRNOG00000056940	Cited2
ENSRNOG00000063855	Cyp2b1
ENSRNOG00000016102	Ebf3
ENSRNOG00000055298	Vom2r80
ENSRNOG00000029490	Znf768
ENSRNOG00000009462	Ccdc90b
ENSRNOG00000060429	Zfp446
ENSRNOG00000021109	Odad1
ENSRNOG00000018986	Fbxl19
ENSRNOG00000008824	Vax1
ENSRNOG00000063416	Vom1r19
ENSRNOG00000070289	LOC102552485
ENSRNOG00000051450	Abracl
ENSRNOG00000062471	Cyp2b2
ENSRNOG00000061012	Kat5
ENSRNOG00000013241	Cyp2c24
ENSRNOG00000021118	Nomo1
ENSRNOG00000053735	Hebp2
ENSRNOG00000002332	Mospd1
ENSRNOG00000054418	AABR07005779.3
ENSRNOG00000015911	Lrp5
ENSRNOG00000032034	Supt5h
ENSRNOG00000061533	Zfp945
ENSRNOG00000009664	Ankrd42
ENSRNOG00000033775	Vom2r7
ENSRNOG00000066079	LOC103691092
ENSRNOG00000065821	Or6b13
ENSRNOG00000021025	Ppp2r5b
ENSRNOG00000001466	LOC100361492
ENSRNOG00000011994	Perp
ENSRNOG00000026572	Zfp473
ENSRNOG00000020719	Hrc
ENSRNOG00000019560	Pde2a
ENSRNOG00000046480	Zfp764l1
ENSRNOG00000017365	Klhl35
ENSRNOG00000016807	Oat
ENSRNOG00000015865	Ap2s1
ENSRNOG00000018007	Gtf2h5
ENSRNOG00000069231	Or5b21
ENSRNOG00000056733	LOC100912265
ENSRNOG00000028753	B9d2
ENSRNOG00000025375	AC110837.1
ENSRNOG00000020182	Mvp
ENSRNOG00000013190	Rnaset2
ENSRNOG00000013795	Asb7
ENSRNOG00000060603	Nhsl1
ENSRNOG00000019970	mrpl11
ENSRNOG00000061348	Fam53b
ENSRNOG00000031003	Zfp764
ENSRNOG00000020652	Tgfb1
ENSRNOG00000058286	LOC682419
ENSRNOG00000037541	Sdhaf1
ENSRNOG00000062473	Bbc3
ENSRNOG00000070704	Ncr3lg1
ENSRNOG00000060972	Heca
ENSRNOG00000011975	Crtc3
ENSRNOG00000019132	Fv1
